商户id,商户类型,2014年增长率,2013年增长率,2012年增长率
7B093A5E374B03755D9CA4017451F848,日用百货类,.,.,.
808F475E7B98C2D7F85BB61C8AAB3C76,日用百货类,.,.,.
663A45B77E54F1631469A7A97CA594A2,日用百货类,.,.,.
AA51C13A6C1F2566077CF2D0289AC25D,日用百货类,.,.,.
1B64705840675C306E49D3711E90C77E,日用百货类,.,.,.
181C30500E521C3B2E35D48E51A52A64,日用百货类,-0.255085628,0.371217625,4.72079438
C200EBC01C697F579D58DDF0455302B1,日用百货类,-0.538789069,9.882815553,-0.254227162
845FE2A57137161700452A9609718076,日用百货类,-0.292717992,0.39415395,0.356230199
6CB3DE6C5E9BA13FA9FB25A8643EFEE0,日用百货类,-0.064263022,0.077517757,0.056509599
F14A5F080066E8EE1A14A916DDE7478B,日用百货类,0.049878964,0.065529073,-0.004443368
DB4C2A2D3497CA3799D1D63132C320A8,日用百货类,-0.013674831,0.03655638,0.264858131
7A50CF1D9C9B6B8CB52A5BFEBEEC7042,日用百货类,-0.154078174,-0.034099695,-0.026909778
746C7798EBFC03B5B4B9DB61AC694578,日用百货类,-0.020876221,-0.088233331,0.39599437
478EC2AD03CBC1172E4EA51AF9EF8E63,日用百货类,-0.445397094,0.281505257,1.639473857
9FAFA26635D2388034F2CDD69C6F57B0,日用百货类,0.3818677,221.585214,1.480423611
CAAF3E41D9635AF06D985003D9C93846,日用百货类,0.211460145,-0.137388388,2.028178923
677EE34645D4EE4E46E59F317EE84C01,日用百货类,-0.217745548,37.48682784,0.425216016
CC5656DB52EEB7C381ABC8FC0AB8F97C,日用百货类,-0.07147251,-0.01676197,0.143619019
854C26B62B84A6735DFFDD1C7D3FD2BB,日用百货类,1.6902402,0.283952198,96.63089512
EEDD8F1F2FF41E10ADE6EFE0AF2B943A,日用百货类,-0.36264174,4.253543327,0.391705128
D7BFA602BA97E2A60CC7471C1D9A0DA8,日用百货类,-0.286078599,0.064462994,-0.006757344
C0AB6BA48A8A4991F8AC28CCE686458C,日用百货类,-0.116386986,-0.173275774,0.243575847
96769AE90224D3E1CD50A8B9274F8570,日用百货类,4.201312052,-0.68186284,-0.18340033
663161A84D2B522A617C3DCF4530E8DB,日用百货类,0.040181291,0.134463666,0.359266969
BCE1E31F3489CDCC95538B1BC5CEEC62,日用百货类,0.015126973,0.05175104,0.071952397
72D227CA807CF34E3498660ACC60D58A,日用百货类,0.058607991,-0.019801083,0.052145478
82B05E779988E76FAD4E5D1D8584DAA9,日用百货类,-0.434350218,0.126922548,0.026086986
4F8380ADDA726C114BF930973BDA3882,日用百货类,-0.19777019,-0.052162183,0.312982259
2FCD7A36ED470180BD36CB95D8664420,日用百货类,-0.206451712,0.167765081,0.804720194
FBE8A01870F3C9F74B9BF8F4FF876490,日用百货类,0.038534695,0.123077579,0.768986243
1AFE3A84712AAF0839A1C41056309162,日用百货类,-0.074665686,0.104090433,0.87965179
B200BC57EF92191DE5D5DFADB04B92C9,日用百货类,0.034051641,0.1686561,0.695045941
3ED85A0B0CC1885C857E37AAADB116F1,日用百货类,-0.791184646,-0.608054223,0.190720739
DA6A45C96C64BDBF864C1CBC18EE29BD,日用百货类,1.237643557,1.677668735,-0.72338362
B0BD6F491AA621E89CCE96FA64BBB7EA,日用百货类,-0.299066183,-0.11717091,0.215175557
6D01B8976994359E567D4F632EC4908D,日用百货类,-0.719040994,1.388160545,0.315555734
E99C58B758B26976AE872D4614D014C1,日用百货类,-0.469781342,-0.080210692,.
EFE1715CF256FFCDE7E990A52D4C769E,日用百货类,167215.2031,-0.999987069,.
DC347C2FC3BE73327B09DE04D0B6AAE9,日用百货类,0.20730263,1.453812517,.
F9FABD6F3166098FFF83BF10AA8766B0,日用百货类,0.778952164,-0.211795314,37921.50436
79A334D342A34C1B25289A125F25EC23,日用百货类,39.93019867,-0.769112855,.
C93A531BCA0404ECD2CCA4DAA73D83AC,日用百货类,4.686164497,.,.
07FE9268C507B9975545F115FF200C09,日用百货类,-0.535788502,-0.55261624,-0.038013857
29DAA54F9FDC3A4D186C4CEE8A0E012F,日用百货类,0.508274231,-0.216964295,0.103462869
F559B1C9032CD7DD80700F4C9F4AA81C,日用百货类,21.54360359,0.302636626,0.508195769
A5D1CC34F18D70483F57C5E027FE6888,日用百货类,-0.798858043,-0.312173846,-0.084961608
5D4AD41C36E622C8A35A900C08B71A9D,日用百货类,0.319746653,-0.141336345,-0.029067284
86ECDEF75FC68F2EE9ECF6FB26036858,日用百货类,-0.050182108,0.112832983,1.036100945
21D33C41C87284483BE74155C3AD1B47,日用百货类,0.102842086,-0.227390972,0.07095755
884192135072AFE40A85484A416E881D,日用百货类,1.273251279,-0.402651638,0.309174088
A42ED359FBFECA009BB7DAC80C2686BA,日用百货类,0.176233454,0.253616595,1.696215137
F87EEB1DA356023106180EFC074F85B4,日用百货类,-0.167198235,-0.185771443,-0.002229887
A0CA7D77874CB300A8B51E73F4D5741A,日用百货类,-0.205126657,-0.049114644,-0.136748723
E99A698B45E6AFCCC668FB84319CB24D,日用百货类,1.760556341,-0.080231709,0.695527948
E6BE2CB516C6571B09664EF19FA949C4,日用百货类,0.166813075,0.42890474,-0.250742117
077A85FEEE21EC5DFBB8A3E8AA85B94F,日用百货类,-0.235484198,0.193417192,0.042382729
81E782F93419BCDEED63E644E12BFDC0,日用百货类,-0.01553849,0.716556465,0.281465301
6E72CB28627A102EBF2FCD73618EECC6,日用百货类,-0.014172577,0.075343491,0.07300025
CB39D4A2E369820EA0E74E492599E81F,日用百货类,0.143198996,0.109297664,0.313365972
D7205C636E7518196F3A707628FD4A24,日用百货类,-0.132032125,-0.275186381,-0.162913656
A75B151CADB7FA78F349F7AD06C94EF3,日用百货类,-0.232904174,-0.060924329,0.142087383
541B09C36915AB902B97DD971F64B12D,日用百货类,0.037249744,0.167259891,0.30078016
4481F8D342331EF7B4A9541A8E066FC5,日用百货类,0.169623672,0.055266674,0.23935435
95AFC5117224E62133B90FD37921EA02,日用百货类,0.290247342,-0.396236877,-0.228485277
C4E6B534E2F671044C242F399D140C50,日用百货类,-0.252794051,-0.176415787,-0.203267393
F03B0132A2A1D0A98B85CC548FA0F0BF,日用百货类,-0.395954602,-0.113845129,0.340374656
CC68633C870859AB9D16D3CD4ED8CDA7,日用百货类,0.943304024,-0.41390466,50.47526082
B49386A24B219912B4D0C9C670CFAEF4,日用百货类,-0.291352786,1.467274047,-0.07967102
9D72100E9F27351CF890E7056574363A,日用百货类,0.020176187,0.298752396,-0.064693583
8574D05B22EEBF3CDFE0B82242A7416A,日用百货类,0.243733024,0.324113877,0.079093407
EF9339BF9FFFE066703CDD6CCCDD94E4,日用百货类,0.00418577,-0.003456411,0.140302636
BB5CCE7256D8098716ABD0324E94AD3B,日用百货类,0.11053568,0.655749361,3.20410597
BE58E975D1C4166E18E5836B3226F019,日用百货类,0.446826026,0.80764566,-0.49637748
9EB2BCF2AB3B0D7104ADBA30C7F60E1F,日用百货类,-0.058258397,-0.528809609,0.390956974
D9591124FA0A74C96F6F59BFDCCAAC4A,日用百货类,-0.067199529,0.000808785,0.095351535
2CE22D0F5074AA46406C0542E2446EE0,日用百货类,0.05229772,0.729839064,0.103341018
509AA5C99ABD0143DD7D1A95DBF6939C,日用百货类,-0.062052137,-0.022024537,0.182515333
AF9AC4C4188C7FBB685A71E2062124C8,日用百货类,0.222484693,0.008258634,1.355682399
5E0FB6D7F62AC37DA9EECE4BAB880B66,日用百货类,0.293112359,0.215477539,2.532707956
625653B3DF34A70A42374A7DA3450980,日用百货类,-0.058136639,0.09836448,0.496915846
B39D3A2C50A296483969DBCE966FAD3C,日用百货类,2.051443326,-0.387357129,164.0110294
852BCAC990F0C016D9E2B52A79D64635,日用百货类,-0.292059534,0.070995578,1.678822693
38F272ADC89A52A38DC912E12D7ED198,日用百货类,1.660083181,-0.363836284,1.379599832
78866C64A43463F2BA4B94D71E71ECA0,日用百货类,0.169660864,2.421121763,.
D5062E927354ABEE37BD6AE4849B3E26,日用百货类,-0.668041912,-0.492254975,10.57127032
FA7B08363E7E7E4351B3AD85CC35B5B6,日用百货类,-0.313889268,0.830474869,20.59682176
DFFCCB1215A42EA2CE94AAF58380F33E,日用百货类,1.640718602,.,.
E871A186837EB43C98E330E08A768F22,日用百货类,0.28505582,0.925917047,.
D2FAEABAA8B6B0346AEC95DD59265EC1,日用百货类,-0.38472761,.,.
D640772710AF66BBEFE0621CBD5F5F85,日用百货类,-0.013821278,.,.
3238AC76D89023B1ED863C6455751FF4,日用百货类,0.825709614,.,.
B3157E5EB4A1E9A09BBB2C88E82A4618,日用百货类,0.018477775,.,.
5BFCAC8DD50BE7A09BA0D4BBE99170EA,日用百货类,0.161731649,.,.
33BBBB553088FCFC821CCE12CC4EA1E5,日用百货类,0.215606587,.,.
A08544072A2B6F88C3D7493D78D1E266,日用百货类,0.18282044,.,.
53306FF1791276805A4DA3D6C034E98A,日用百货类,11.1825003,11.06277372,.
C9A0CFC8CCF4F9193BDF491A29ACA68D,日用百货类,-0.049117636,.,.
C55699BA98E991E5B2E401AF4200898E,日用百货类,-0.042388146,.,.
4B5AA14FF73433C12DC15CDC67F963B7,日用百货类,0.069396598,.,.
4BFBCE0730B2DC7986D3162499C352E8,日用百货类,0.747590971,.,.
36A15AFD48EDA41043E0E1712F73F409,日用百货类,0.719389904,.,.
BF422FB818EB20D8FB57FCD63670AD62,日用百货类,.,.,.
C0C3C9462462B05614921D1CD3B42314,日用百货类,0.024904794,0.006925182,0.299638827
F49828F5C52A375E17596BB218015C77,日用百货类,0.064197027,0.156985673,0.083371218
9C79BFAC2F8F37EA9AE295F9C67BE076,日用百货类,0.147240483,-0.023286359,-0.269344147
D2CB7D51451B61E6558F307457775DF0,日用百货类,1.051602645,-0.164355118,0.390162335
A218A48D1E95F6841EFD30DC3ADB0A8E,日用百货类,0.130271943,-0.042764209,0.365601592
9019CE1D402B6CB2DF4AAD83DFF8E24C,日用百货类,0.008193268,0.351612366,0.589352029
B9F54F9A90A3412A50CCB007440E5B7F,日用百货类,0.279794594,-0.081863563,0.806977647
151AE160A668D1DE9479349085DC0D8D,日用百货类,0.194199894,0.553118818,0.254311964
8977EB8BEFC2C9B99B62CB217BDB6D11,日用百货类,-0.121817918,0.129417274,1.705858676
B59E12E8E9F9791030D3B246339A45EE,日用百货类,0.079548434,11.44252711,.
7B9018683B0BEE8B76B1D9D91B50DB1C,日用百货类,.,.,.
659C2EF8BCEAC71A42DC4197DC858309,珠宝、工艺类,0.075575312,-0.141242273,0.141742759
41E925538B5F84D639F83213BAD329CE,珠宝、工艺类,-0.136106878,-0.063575612,-0.187790682
30F350BBBE286DFF3EF3A8DB1419B1B3,珠宝、工艺类,0.295410202,-0.303579835,0.628160577
2D8AF29DCA26CE4924BE51103A17ABE7,珠宝、工艺类,-0.013531225,-0.18221748,0.018867268
A443845487E6E3F22159408CDE6A9629,珠宝、工艺类,-0.031119554,0.004936705,0.087209669
728891C206E9BE0BCBB845582B585334,医疗、烟酒类,-0.006232242,0.249543653,0.070926027
E0B4B13E58CEAA38E5EA9E340D3F30AD,医疗、烟酒类,-0.089145378,0.076753089,0.102419497
10BC3E51A2F2077561146E890B7DE5C1,医疗、烟酒类,0.059678518,0.289011291,-0.277179348
AA84DA8412D8292EE3836ADB8C581542,医疗、烟酒类,-0.078412183,-0.037653041,0.196980879
5F662A6D5EB372FB7926BA8DE684A61A,医疗、烟酒类,0.381829591,0.181359572,0.320990119
214916E2EFDF0DEA9703A85E54F575AA,医疗、烟酒类,0.189990645,-0.102305864,-0.125670988
89A466E4898E2D38AB8CA5534F4C88E0,医疗、烟酒类,0.517124738,-0.584137749,-0.186109671
4B4DF9392289E42856ED42995C9EE049,医疗、烟酒类,-0.275472658,-0.31781934,-0.350158859
2412F5CD3B7A2FC2EE80D69B254DAAE9,医疗、烟酒类,0.178552796,0.375477426,44.92682347
4FDC4EA4754BC4DE5DF10582DC4ECB3A,医疗、烟酒类,-0.037089268,0.464476258,141.2858417
8DAC536EEE0B34CE7F5F359A915FF064,医疗、烟酒类,0.228060498,-0.640993442,.
27818459E45865C7E0FD75DD7C2E7B11,医疗、烟酒类,-0.199454497,3.13335941,.
A18BB19294BF98DE1755F03A25FBE132,医疗、烟酒类,0.836900211,110.6262827,.
A9F8FC70843760E545CE952300A8415B,医疗、烟酒类,-0.435289696,.,.
BAC011BB672E150DA25A3CBFE71F6C6C,医疗、烟酒类,0.24672425,.,.
4F27A2403F68F99EC2DA8E979992D9CD,医疗、烟酒类,0.900836972,.,.
11FBA09721BD7F6895BB13497E7B68D9,医疗、烟酒类,9.227318612,.,.
A2A1E053DCC082CB132FC7E12594BD0A,医疗、烟酒类,.,.,.
8DB101C43603875B98B64E450FD94715,医疗、烟酒类,.,.,.
96FBE542908C8933207CC31E8AD1D826,医疗、烟酒类,.,.,.
C89DC95DF25410788423AC5E7E41E6BA,医疗、烟酒类,.,.,.
0CF6D1ECC5A89EBD3730CC92FCEA152F,医疗、烟酒类,.,.,.
89F70F9B5594154D0E2C1CCA54A5B04F,医疗、烟酒类,.,.,.
7FAC2D8F3578ED808C0E8538B02F822E,日用百货类,0.272377185,-0.17007736,-0.091625596
1E65F3F2B8791FD34C7E83080A6CF953,日用百货类,-0.017983032,0.0427372,0.246350063
F75EBDD3DF83191A3F5B9DD691E22B23,日用百货类,-0.164933083,0.097489331,-0.203430802
9AAD53491855DE740A3F3605A5D8B017,日用百货类,0.056657505,-0.177422842,0.179252913
EFD45F7BEAE40FDC8D8E5A7B47432A3A,日用百货类,-0.334848446,0.348124658,0.091972591
9EBCE0B84F9882C8B5C84E73E05F4FDF,日用百货类,0.038467755,0.085729776,0.197095699
CB028D325DFAE8005E989701598742F6,日用百货类,-0.044264089,-0.05319223,-0.156607977
37F481E00098B9C9C635FC547C0D3DEC,日用百货类,0.120882325,-0.337017473,0.09851574
C5744E38A077238EE922D395DC2541A1,日用百货类,0.686235555,387.1092488,-0.684444444
A0A607E27AF72F7BD35D8BA9D761B53A,日用百货类,0.281142083,0.126640993,0.163845555
8368CF58BB2BED873E2CF5774F43F817,日用百货类,0.011346931,0.13063089,0.035303638
BB0969594E6ACBCE6BDAEB71FB0657EF,日用百货类,-0.20448194,-0.160379175,0.033031478
6B4D31A40E74BE6FA8B646C98DE3C983,日用百货类,0.054052323,0.039601184,0.428012934
620B8E7226409304DAF6DD98F8F0564D,日用百货类,0.02181124,0.752530761,0.184620141
972752FC88128B261B51DB627F5A1000,日用百货类,-0.238233593,-0.151289636,0.003012125
103EC5E8934AD497E240C3FC383FC78B,日用百货类,-0.134292679,0.003061923,-0.161825774
28BCDA99BDA5D79CB780063CCE1F0DDA,日用百货类,-0.265703508,-0.051928268,0.061815279
E70CC4D1B3E592BD26404B16F43EF8F9,日用百货类,-0.025293379,-0.01729842,0.296367144
C18633D46C39ACB5CF4E02C79BF8EB18,日用百货类,-0.491625135,-0.00205508,0.923543032
FB44C7BC1E22F9BECAD0B7B168D7789A,日用百货类,-0.139853177,0.111359716,-0.267603039
B14D73E0348AC044E8D8498909C38F8F,日用百货类,0.006525041,-0.154322641,-0.043610826
7A44B57D30B519C65D040F4770475509,日用百货类,0.226033975,-0.065262342,-0.139095836
318704231AF05D8070BDE3DA77C90AE1,日用百货类,0.540515368,0.312914481,0.253752081
795BC91C6BE255AFA77CA6565549F3F8,日用百货类,-0.094830173,-0.25370304,0.174422768
AD99723C08AEF97B5248AE977A70D0C2,日用百货类,-0.194257044,0.619990702,0.541632922
94EB59910ACD268D4F09E4242381B3BF,日用百货类,0.241461151,0.739774246,1.139169516
E5985DC1AA50A54DFCEB42080B32A877,日用百货类,0.08547231,0.379175462,0.289501466
D257997531D238AFA81B541D6D8F4F3E,日用百货类,0.182893544,0.085967893,0.192248971
CDAF73892822A90B08B9CAB6CF9CF812,日用百货类,-0.193796589,-0.074924987,-0.108462246
51177C31B007F6658A6439B84D18DEB6,日用百货类,0.664532496,0.308564323,-0.077658966
520F4F145E46A9A931410E6B679D58FC,日用百货类,0.088729319,-0.211559701,0.083468062
55F21904F665BD43204BD4ABA45E30B3,日用百货类,0.141950165,-0.110654586,0.235581063
9CBA4A14EA0AE45EE11E1CF7F4EEE4A6,日用百货类,0.243209108,0.030333454,-0.193993147
85FEB9CB736A735D8E5C226BBF7BB14A,日用百货类,0.387035756,-0.301177508,0.413729219
5FB06DB3D9B5AEB1A62BF97292CEA472,日用百货类,-0.247666126,1.051614024,0.921799253
D36B15516DEFCC3C9DC389F2FC09D346,日用百货类,0.766224252,-0.366779323,0.816986103
7175290968398D82708839CDC3E708CE,日用百货类,0.26672292,0.094186345,1.068245473
C7D42238B12F3485C3D8EA12F44E6E7B,日用百货类,0.181323005,-0.023796631,0.299019463
1C830332927FA406E6E11C8DB2EA8130,日用百货类,0.365670926,0.124903426,-0.081603567
2F6C26A95AAAD5C0CED7DE9E09355837,日用百货类,0.034394399,0.129992909,-0.362238977
F272629B56850E41A10EA0C90B94F415,日用百货类,0.073412253,0.192733814,3.765677278
2A5D131FA7D33D0B8E80967E16045CBF,日用百货类,-0.008744667,-0.142063733,0.190093346
5D0398347B77D0ED28CFD3B1A4A90235,日用百货类,-0.006333751,0.12995758,0.10096509
CF1B28E2BC1B1135789984A88D886B2E,日用百货类,-0.139868049,0.81635352,0.202816927
D803E1B2B434F30D5F7E35AE13459154,日用百货类,0.182389431,0.018682749,0.346273998
C9485D91BA2D8C7EE5BE23E40295583B,日用百货类,0.220456544,1.341441953,.
7C5658B1A1DC41F7E8319203D3B0756E,日用百货类,0.112454004,0.020105004,0.149453709
9E6A44A6E4C124F0844E564AD4BBBC96,日用百货类,0.083548209,0.188980668,0.304373756
68AD92124B6AE12C08CED40686DB1E81,日用百货类,0.31028966,0.626231394,.
574438A8E37EF65FBB868E9B241B87EE,日用百货类,0.06856452,0.071248957,0.183511452
EF02F130862F8B81241BC8D5B3A6A8E5,日用百货类,0.051452548,0.247663865,0.161548766
DC899380BD18D1BB6D8557CA9A5C7C74,日用百货类,0.061504211,0.636476676,1.596501987
672CEF4F3F43DD6C527596D0ED3483AB,日用百货类,0.274865057,0.30215603,0.05687611
E0872443AC231F52F3841CB1224C5FC0,日用百货类,-0.432924998,0.319757566,-0.140874403
8C7F89B634F7B1FFE5243761D9929718,日用百货类,0.666958113,0.013552513,0.320572685
38883DC66087A5C96A626DCF8DBBC67A,日用百货类,0.51081041,0.418660824,-0.073385098
CD7597CAA702532DC43F2A1774B4A358,日用百货类,0.005379819,0.122100607,0.098101341
9A37167FA4457929C2DA08C54AC51EED,日用百货类,0.33236367,0.039611522,-0.53006168
D084E8919D1AE49DD053B4CD6B9386FE,日用百货类,-0.007195201,0.09587462,0.192507396
05D61F16B56AE15D9B64B40B2CA6C9A4,日用百货类,0.866708626,0.662990072,1.67811829
1CB128284E0CCA39083CE1DBE2A93711,日用百货类,-0.292940128,-0.324209028,0.101578608
1C1BDB6EC644C93D92F778A79C7A5243,日用百货类,-0.311284074,-0.304266155,0.065631674
08CEEF5F06F2E5EA0E6D259142BAEA3E,日用百货类,-0.05457004,0.307504235,0.328730312
5532C9DF32C7BE776BB2D2E765FDFCAA,日用百货类,0.13776812,0.208369572,0.756609945
9665365CBF2A7448237FF1E0C0D8D86C,日用百货类,0.578454372,0.165014019,3.346024113
49431B81617202C4144874E002235089,日用百货类,0.202809674,0.278091868,1.133219597
78FD49F3DF686FF9F6AA672E94731A1C,日用百货类,0.379027636,0.270624876,4.573617771
E957FB7C431560DCD3AED762A32CA5C6,日用百货类,-0.295292589,-0.362587387,3.132104062
7BA7F876D650FE527D01327881514F26,日用百货类,0.298549485,-0.274934669,3.815689657
6D175CAABEFD3303FA53A2F5ED382EE4,日用百货类,0.157445238,-0.233412779,3.918464012
FF69181D6492C547DDE6E0BDAA95B144,日用百货类,0.260011319,0.556928547,33.09814691
7FB69DB08E0EF6A05D424D060DCB7072,日用百货类,0.286333735,2.629497863,6.834617971
FB78D5FB60709C0B83CF6E8C75B1BF01,日用百货类,0.262470639,2.635608583,.
8A4ADD6E1252D480C48FC3931AC76CA1,日用百货类,-0.368293568,4.034695362,.
54E81EC84987CE7ED21EEFCDD75A43EE,日用百货类,0.488545919,0.100854163,.
20C77FD34F9DE5C4DE7EC89302F9658F,日用百货类,0.07721472,0.231621811,43.08938684
CB8FF4C1F6E9C274F5C105E062C16711,日用百货类,0.09798929,0.460784829,.
B3B98D5910B080712065E7AFAE1A1007,日用百货类,0.299245386,-0.57986886,.
E41728341BCDE292230AEE79CD5FD5EE,日用百货类,-0.154028051,1.106939212,.
C06288C588B99A43D35A28A521C5F3ED,日用百货类,-0.035694226,0.15226119,.
DC232CE2E9B913899530CACA85C47F77,日用百货类,0.26905994,0.638703344,.
9CF64A39E0292B6409A738CEB3351E3A,日用百货类,-0.02033318,0.730314149,.
6ECB5510DAFE470D76954DD2197CAE6F,日用百货类,.,.,.
97D9B095BF675A84A874625F00CB0BDD,日用百货类,-0.20308273,0.694859061,.
F0EFFD07AB7AFCECC0FA42DD3DC5957B,日用百货类,0.151176498,1.230517658,.
E0801A60D33DD4222965D02697200E34,日用百货类,0.335791371,1.048004236,.
E0363E64D3B8C8937E5D72292F78ABA7,日用百货类,-0.243293329,0.788062756,.
FA92CF5B1907A341AA3682D958A78193,日用百货类,0.494287145,0.595584529,.
865A6458010F325702F0431155810310,日用百货类,0.242109507,0.45367004,.
CABC012A0EBE81CD1E8773A758579369,日用百货类,0.236395016,0.946701979,.
0AA9E5D584B9C08C227171CBF03995F8,日用百货类,-0.395086853,10.20291923,.
D741BD345EA9D278D05F7F891C9392E0,日用百货类,0.146772806,1.49297268,.
CC402C13A2DC957FC78A07BF502A32DE,日用百货类,0.383699059,1.184052055,.
455F92B129A16876191C84730310241B,日用百货类,0.160929766,1.345619336,.
533B109573FBFE5A17FC13FAA1DDCD6B,日用百货类,0.161660948,1.347142173,.
F7E7524876ED5920602CDE2D2EEC2601,日用百货类,0.105348697,0.852751009,.
E88DFE6F409AEC90E06B932173582C58,日用百货类,0.189639008,1.068875651,.
94046DFDD0DA1E9D7A44F15B39ACAE33,日用百货类,-0.111395725,1.163707727,.
CBB0E93B930D3E86FA827ECEF554FB61,日用百货类,0.232258041,1.08646436,.
EC355D8A7CB595A650AED079127F5257,日用百货类,0.158014339,1.320300546,.
0560F75A9786C4FF1AE289A75D90BCB2,日用百货类,0.714650624,.,.
A185398D9B48DE6AB833413812CA09EE,日用百货类,0.167671429,0.938949568,.
4FC79384D74F8E322BE81E9CD0CC9018,日用百货类,0.026824033,0.841453689,.
198467AC5603F30B265B8F446B947AD0,日用百货类,0.088114688,0.963645918,.
52F5FB6221A3F3C17D8496811665FE18,日用百货类,-0.046362335,1.427392274,.
9D8EF793B05CCA717A2347E436F16B72,日用百货类,1.180440534,2.049786101,.
685E96BA090D9BCF27FA7E73A2B6620E,日用百货类,-0.00204172,4.953582585,.
A1F87AA215C0D7E74B2E4A3B849E7497,日用百货类,-0.18431192,.,.
5566F48FBAD4A4809A37D487AAB7F131,日用百货类,0.184839995,1.304568208,.
B7CBF4514A8E0E0893F8E172AFFA0A36,日用百货类,0.10449101,1.263615344,.
C9FE2A6557671D7E01A5B8E53F15AA72,日用百货类,-0.110398259,2.27076385,.
D59C03CA5A0AB4FD9A411CBA8E7BD24B,日用百货类,-0.098533051,3.743000658,.
F65C5B5844E4D120C298BC3C7BDA13AE,日用百货类,-0.125393732,4.927169504,.
52ABD931B8BBBA08C47DF69C1BA82249,日用百货类,0.018735901,5.939699634,.
4303EEC0E970A18B7F343E8D0FDF85A3,日用百货类,0.124223938,18.12661731,.
D52CC1B696816F77A0C6C41E45855EA1,日用百货类,0.065088314,3.656670265,.
657EC75AA2CEACF23D9B44987CB5F5C3,日用百货类,0.134598531,4.780589054,.
D1CB5C75991533D536CC377B9B5D2C85,日用百货类,-0.308184589,6.604230824,.
2D8EFD23328658DC277D811E3DD05D8E,日用百货类,0.44342031,19.73399281,.
F3E432DDF1F3B55E71F33143C08B31CE,日用百货类,-0.026606144,14.57169026,.
A5AC2CF7254ED67C500A56C44725F6BE,日用百货类,0.176347432,9.930477289,.
18F69F348DB1A5C07E855DE2D64435B2,日用百货类,0.43590687,.,.
88B109E59A01ED16D78B4681106312C1,日用百货类,-0.099084951,.,.
4D66B22F700BBFDA09B4F069940D774D,日用百货类,0.583867179,.,.
473DFE6B70EA56EBA301C5AB0DDBADBE,日用百货类,2.769973038,.,.
